source,source_query,trade,business_name,slug,phone,category,rating,review_count,address,city,state,google_maps_url,google_maps_website_url,search_query,search_website_url,search_website_title,search_website_snippet,search_has_website,website_url,has_website,website_verification_status,website_verification_notes,business_status,first_seen_on,last_seen_on,times_seen,generated_site_url,generated_site_path,short_url,pitch_status,last_called_on,notes
google_maps,plumber in Litchfield Park AZ,plumber,Rich Varnum Plumbing,rich-varnum-plumbing,(623) 583-4170,,,,"17918 W Montebello Ave, Litchfield Park, AZ 85340",Litchfield Park,AZ,https://www.google.com/maps/place/Rich+Varnum+Plumbing/data=!4m7!3m6!1s0x872b4896eb9fbcfb:0xa769528576c1a0fc!8m2!3d33.5191789!4d-112.445401!16s%2Fg%2F1vbl814h!19sChIJ-7yf65ZIK4cR_KDBdoVSaac?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/rich-varnum-plumbing/,generated/rich-varnum-plumbing/index.html,https://is.gd/RSCTdQ,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Litchfield Park AZ,landscaper,"Patriot Landscaping and Design, LLC",patriot-landscaping-and-design-llc,(623) 606-8224,,,,,Litchfield Park,AZ,"https://www.google.com/maps/place/Patriot+Landscaping+and+Design,+LLC/data=!4m7!3m6!1s0x872b47816ac13b29:0x63e8f5a9d4dd53c1!8m2!3d33.485838!4d-112.307563!16s%2Fg%2F11rbyhq6pg!19sChIJKTvBaoFHK4cRwVPd1Kn16GM?authuser=0",,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/patriot-landscaping-and-design-llc/,generated/patriot-landscaping-and-design-llc/index.html,https://is.gd/rhKNNj,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Litchfield Park AZ,landscaper,New Home Help Landscaping LLC,new-home-help-landscaping-llc,(623) 547-0881,,,,"13421 W Jacobson Dr, Litchfield Park, AZ 85340",Litchfield Park,AZ,https://www.google.com/maps/place/New+Home+Help+Landscaping+LLC/data=!4m7!3m6!1s0x872b46dae4eea473:0xe4676e570594d0a6!8m2!3d33.5288742!4d-112.3482028!16s%2Fg%2F12621z_zg!19sChIJc6Tu5NpGK4cRptCUBVduZ-Q?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/new-home-help-landscaping-llc/,generated/new-home-help-landscaping-llc/index.html,https://is.gd/ToxjzQ,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Litchfield Park AZ,landscaper,CLM landscape,clm-landscape,(602) 370-3636,,,,,Litchfield Park,AZ,https://www.google.com/maps/place/CLM+landscape/data=!4m7!3m6!1s0xad2d5a8df616ba29:0x2383519dc9306041!8m2!3d33.466465!4d-112.182236!16s%2Fg%2F11xh74nfb5!19sChIJKboW9o1aLa0RQWAwyZ1RgyM?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/clm-landscape/,generated/clm-landscape/index.html,https://is.gd/vyLBV8,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Litchfield Park AZ,landscaper,Landscape structures,landscape-structures,,,,,"20004 W Badgett Ln, Litchfield Park, AZ 85340",Litchfield Park,AZ,https://www.google.com/maps/place/Landscape+structures/data=!4m7!3m6!1s0x872b490055f3bb47:0x9ac6420c346a7029!8m2!3d33.5204198!4d-112.4901871!16s%2Fg%2F11vx_jvwrb!19sChIJR7vzVQBJK4cRKXBqNAxCxpo?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/landscape-structures/,generated/landscape-structures/index.html,https://is.gd/Q8vbOt,new,,Scraped from Google Maps detail page.
google_maps,plumber in Mammoth AZ,plumber,Dub's Plumbing Services,dub-s-plumbing-services,(520) 896-2648,,,,"3835 AZ-77, Oracle, AZ 85623",Oracle,AZ,https://www.google.com/maps/place/Dub%27s+Plumbing+Services/data=!4m7!3m6!1s0x86d61bddedde51d1:0x9ecc4c504b97cf2f!8m2!3d32.6174011!4d-110.8146057!16s%2Fg%2F1wf2292d!19sChIJ0VHe7d0b1oYRL8-XS1BMzJ4?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/dub-s-plumbing-services/,generated/dub-s-plumbing-services/index.html,https://is.gd/odcRFW,new,,Scraped from Google Maps detail page.
google_maps,plumber in Mammoth AZ,plumber,Mountain Plumbing Services,mountain-plumbing-services,(760) 914-1849,,,,"272 Sierra Manor Rd ste j, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,https://www.google.com/maps/place/Mountain+Plumbing+Services/data=!4m7!3m6!1s0x80960c33526adb33:0x4e3ecfd4765c1fa8!8m2!3d37.640755!4d-118.96535!16s%2Fg%2F1tdqhqlp!19sChIJM9tqUjMMloARqB9cdtTPPk4?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/mountain-plumbing-services/,generated/mountain-plumbing-services/index.html,https://is.gd/G4iqO0,new,,Scraped from Google Maps detail page.
google_maps,plumber in Mammoth AZ,plumber,Higerd Plumbing,higerd-plumbing,(760) 934-7567,,,,"220 Sierra Manor Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,https://www.google.com/maps/place/Higerd+Plumbing/data=!4m7!3m6!1s0x80960c3208adabcf:0xc2a76840be4df83c!8m2!3d37.6414847!4d-118.9652778!16s%2Fg%2F1tptqvx6!19sChIJz6utCDIMloARPPhNvkBop8I?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/higerd-plumbing/,generated/higerd-plumbing/index.html,https://is.gd/g2NQLa,new,,Scraped from Google Maps detail page.
google_maps,plumber in Mammoth AZ,plumber,A Reliable Plumber,a-reliable-plumber,(626) 252-5836,,,,,Mammoth,AZ,https://www.google.com/maps/place/A+Reliable+Plumber/data=!4m7!3m6!1s0x80960d530f6b4421:0x5b33356de454d7ad!8m2!3d38.0879!4d-118.7421174!16s%2Fg%2F11f61tntn8!19sChIJIURrD1MNloARrddU5G01M1s?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/a-reliable-plumber/,generated/a-reliable-plumber/index.html,https://is.gd/U7phhA,new,,Scraped from Google Maps detail page.
google_maps,plumber in Mammoth AZ,plumber,Deans Plumbing & Heating,deans-plumbing-heating,(760) 924-7111,,,,"272 Sierra Manor Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,https://www.google.com/maps/place/Deans+Plumbing+%26+Heating/data=!4m7!3m6!1s0x80960c31e3556ef7:0x411b2228e1e578b4!8m2!3d37.6407379!4d-118.9653484!16s%2Fg%2F1vv2sh47!19sChIJ925V4zEMloARtHjl4SgiG0E?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/deans-plumbing-heating/,generated/deans-plumbing-heating/index.html,https://is.gd/KyeOrC,new,,Scraped from Google Maps detail page.
google_maps,plumber in Mammoth AZ,plumber,Mammoth Lakes Plumbing Company,mammoth-lakes-plumbing-company,(760) 709-0730,,,,,Mammoth,AZ,https://www.google.com/maps/place/Mammoth+Lakes+Plumbing+Company/data=!4m7!3m6!1s0x80960e8272a14809:0x1666839e469c5090!8m2!3d37.7381295!4d-119.189131!16s%2Fg%2F11g6mdzddd!19sChIJCUihcoIOloARkFCcRp6DZhY?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/mammoth-lakes-plumbing-company/,generated/mammoth-lakes-plumbing-company/index.html,https://is.gd/fNbKde,new,,Scraped from Google Maps detail page.
google_maps,plumber in Mammoth AZ,plumber,Direct Plumbing & Drain,direct-plumbing-drain,(602) 819-8302,,,,,Mammoth,AZ,https://www.google.com/maps/place/Direct+Plumbing+%26+Drain/data=!4m7!3m6!1s0x872bad2e266d1993:0x9845df007d2dc620!8m2!3d33.500322!4d-111.6678276!16s%2Fg%2F11gs91rz6g!19sChIJkxltJi6tK4cRIMYtfQDfRZg?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/direct-plumbing-drain/,generated/direct-plumbing-drain/index.html,https://is.gd/toJkuE,new,,Scraped from Google Maps detail page.
google_maps,plumber in Mammoth AZ,plumber,Mammoth Lumber Co,mammoth-lumber-co,(520) 487-2303,,,,"203 Bluebird Ave, Mammoth, AZ 85618",Mammoth,AZ,https://www.google.com/maps/place/Mammoth+Lumber+Co/data=!4m7!3m6!1s0x86d620dd819041a3:0x56d521c800cbe7f4!8m2!3d32.7212269!4d-110.6403608!16s%2Fg%2F1td3rygz!19sChIJo0GQgd0g1oYR9OfLAMgh1VY?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/mammoth-lumber-co/,generated/mammoth-lumber-co/index.html,https://is.gd/CiPt0C,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Mammoth AZ,landscaper,Natures Surprise Ranch LLC Goatscaping,natures-surprise-ranch-llc-goatscaping,(520) 300-3156,,,,"Box 1762, Oracle, AZ 85623",Oracle,AZ,https://www.google.com/maps/place/Natures+Surprise+Ranch+LLC+Goatscaping/data=!4m7!3m6!1s0x86d63d5de1cd28cd:0xfefdaecfb8677578!8m2!3d32.5704326!4d-110.7152395!16s%2Fg%2F11y6rw3705!19sChIJzSjN4V091oYReHVnuM-u_f4?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/natures-surprise-ranch-llc-goatscaping/,generated/natures-surprise-ranch-llc-goatscaping/index.html,https://is.gd/d15RQr,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Mammoth AZ,landscaper,Cruz Yocupicio Landscaping,cruz-yocupicio-landscaping,(520) 449-4190,,,,"3830 E Mainyard Pl, Tucson, AZ 85739",Tucson,AZ,https://www.google.com/maps/place/Cruz+Yocupicio+Landscaping/data=!4m7!3m6!1s0x86d60f2c25fdb671:0x9854bf547efd8430!8m2!3d32.4944235!4d-110.9113826!16s%2Fg%2F11h0hq1jk5!19sChIJcbb9JSwP1oYRMIT9flS_VJg?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/cruz-yocupicio-landscaping/,generated/cruz-yocupicio-landscaping/index.html,https://is.gd/jjbACM,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Mammoth AZ,landscaper,The Home Creator,the-home-creator,(252) 670-9937,,,,,Mammoth,AZ,https://www.google.com/maps/place/The+Home+Creator/data=!4m7!3m6!1s0x6955f25940213ce9:0xcad21c579297eebb!8m2!3d32.318591!4d-110.9987685!16s%2Fg%2F11nxv5hpws!19sChIJ6TwhQFnyVWkRu-6Xklcc0so?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/the-home-creator/,generated/the-home-creator/index.html,https://is.gd/YjgyDi,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Mammoth AZ,landscaper,Clinton's Yard Work,clinton-s-yard-work,(520) 483-9226,,,,,Mammoth,AZ,https://www.google.com/maps/place/Clinton%27s+Yard+Work/data=!4m7!3m6!1s0x86d619908a9f91ad:0xad115fbe709a93a9!8m2!3d32.540727!4d-110.8338796!16s%2Fg%2F11jpndwhjv!19sChIJrZGfipAZ1oYRqZOacL5fEa0?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/clinton-s-yard-work/,generated/clinton-s-yard-work/index.html,https://is.gd/aOqYwA,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Mammoth AZ,landscaper,Tiny Homie's Garden,tiny-homie-s-garden,,,,,,Mammoth,AZ,https://www.google.com/maps/place/Tiny+Homie%27s+Garden/data=!4m7!3m6!1s0xde0f9a96ae26367:0x774a88549f6b2690!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11rk2fj9t0!19sChIJZ2Piaqn54A0RkCZrn1SISnc?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/tiny-homie-s-garden/,generated/tiny-homie-s-garden/index.html,https://is.gd/u9jFoQ,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Mammoth AZ,landscaper,Bing's Custom Landscaping Co,bing-s-custom-landscaping-co,(602) 821-0741,,,,,Mammoth,AZ,https://www.google.com/maps/place/Bing%27s+Custom+Landscaping+Co/data=!4m7!3m6!1s0x872bb61427239c7b:0xc474d6d539da0362!8m2!3d33.274751!4d-111.891768!16s%2Fg%2F1td1qbv5!19sChIJe5wjJxS2K4cRYgPaOdXWdMQ?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/bing-s-custom-landscaping-co/,generated/bing-s-custom-landscaping-co/index.html,https://is.gd/ivWiis,new,,Scraped from Google Maps detail page.
google_maps,plumber in Marana AZ,plumber,DR Plumbing | Plumbers Marana,dr-plumbing-plumbers-marana,(520) 675-6499,,,,"13472 N Warfield Cir, Marana, AZ 85658",Marana,AZ,https://www.google.com/maps/place/DR+Plumbing+%7C+Plumbers+Marana/data=!4m7!3m6!1s0x86d5e518a40688cb:0x91ac82bafe59590d!8m2!3d32.45032!4d-111.194749!16s%2Fg%2F11lt13yrf0!19sChIJy4gGpBjl1YYRDVlZ_rqCrJE?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/dr-plumbing-plumbers-marana/,generated/dr-plumbing-plumbers-marana/index.html,https://is.gd/75jJNN,new,,Scraped from Google Maps detail page.
google_maps,plumber in Marana AZ,plumber,"Best Price Plumbing, LLC.",best-price-plumbing-llc,(520) 682-0185,,,,,Marana,AZ,"https://www.google.com/maps/place/Best+Price+Plumbing,+LLC./data=!4m7!3m6!1s0x86d5e0ade76cc0d9:0x4f9f3da54df9d040!8m2!3d31.9701219!4d-111.8908745!16s%2Fg%2F1tdx944b!19sChIJ2cBs563g1YYRQND5TaU9n08?authuser=0",,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/best-price-plumbing-llc/,generated/best-price-plumbing-llc/index.html,https://is.gd/CkUJbm,new,,Scraped from Google Maps detail page.
google_maps,plumber in Marana AZ,plumber,Tony's plumbing,tony-s-plumbing,(520) 270-3968,,,,,Marana,AZ,https://www.google.com/maps/place/Tony%27s+plumbing/data=!4m7!3m6!1s0x86d67477eb875285:0x8b610a32936bad65!8m2!3d32.4925504!4d-111.1910115!16s%2Fg%2F11fz9zs08t!19sChIJhVKH63d01oYRZa1rkzIKYYs?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/tony-s-plumbing/,generated/tony-s-plumbing/index.html,https://is.gd/cU1ziR,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Marana AZ,landscaper,M. & M. Landscaping Maintenance,m-m-landscaping-maintenance,(520) 682-6993,,,,"16721 W Whitewing Way, Marana, AZ 85653",Marana,AZ,https://www.google.com/maps/place/M.+%26+M.+Landscaping+Maintenance/data=!4m7!3m6!1s0x86d5ef189c7145b9:0xc8d0147b07e1c542!8m2!3d32.3997303!4d-111.3242523!16s%2Fg%2F1tdww3t4!19sChIJuUVxnBjv1YYRQsXhB3sU0Mg?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/m-m-landscaping-maintenance/,generated/m-m-landscaping-maintenance/index.html,https://is.gd/tP6R4a,new,,Scraped from Google Maps detail page.
google_maps,plumber in Maricopa AZ,plumber,Floyd's Plumbing,floyd-s-plumbing,(520) 858-4334,,,,,Maricopa,AZ,https://www.google.com/maps/place/Floyd%27s+Plumbing/data=!4m7!3m6!1s0x872afb725c1dab8f:0x9e20fb0018427d18!8m2!3d32.9041425!4d-111.7180504!16s%2Fg%2F11rc6yyyvy!19sChIJj6sdXHL7KocRGH1CGAD7IJ4?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/floyd-s-plumbing/,generated/floyd-s-plumbing/index.html,https://is.gd/vdiaVr,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Maricopa AZ,landscaper,Landscapes-R-Us Team,landscapes-r-us-team,(520) 483-1677,,,,"14411 N Palo Verde Dr, Maricopa, AZ 85138",Maricopa,AZ,https://www.google.com/maps/place/Landscapes-R-Us+Team/data=!4m7!3m6!1s0x872af704dfcd5113:0xc6c812e5567279e0!8m2!3d33.010897!4d-111.915036!16s%2Fg%2F11c1n8q2m_!19sChIJE1HN3wT3KocR4HlyVuUSyMY?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/landscapes-r-us-team/,generated/landscapes-r-us-team/index.html,https://is.gd/2EpIcc,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Maricopa AZ,landscaper,Maricopa City Garden & Landscape Inc.,maricopa-city-garden-landscape-inc,(520) 213-1470,,,,"43655 W Maricopa Ave, Maricopa, AZ 85138",Maricopa,AZ,https://www.google.com/maps/place/Maricopa+City+Garden+%26+Landscape+Inc./data=!4m7!3m6!1s0x872afb1f7071fe9d:0x2dde84d975acfd3f!8m2!3d33.0564517!4d-112.0369014!16s%2Fg%2F11vllgqysn!19sChIJnf5xcB_7KocRP_2sddmE3i0?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/maricopa-city-garden-landscape-inc/,generated/maricopa-city-garden-landscape-inc/index.html,https://is.gd/KogmSP,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Maricopa AZ,landscaper,Green Machine Landscaping and Bulk Pick Up,green-machine-landscaping-and-bulk-pick-up,(520) 252-3997,,,,"50458 W Julie Ln, Maricopa, AZ 85139",Maricopa,AZ,https://www.google.com/maps/place/Green+Machine+Landscaping+and+Bulk+Pick+Up/data=!4m7!3m6!1s0x872aef2aea3767a9:0xcdd3b2506d3a2df3!8m2!3d32.9821814!4d-112.1100705!16s%2Fg%2F11v9t0gl4q!19sChIJqWc36irvKocR8y06bVCy080?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/green-machine-landscaping-and-bulk-pick-up/,generated/green-machine-landscaping-and-bulk-pick-up/index.html,https://is.gd/at9oAa,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Maricopa AZ,landscaper,Down Range Landscaping LLC,down-range-landscaping-llc,(520) 213-1330,,,,"19876 N John Wayne Pkwy, Maricopa, AZ 85138",Maricopa,AZ,https://www.google.com/maps/place/Down+Range+Landscaping+LLC/data=!4m7!3m6!1s0x872afb7be5ca1f37:0x57da553a38f1a6ee!8m2!3d33.0610235!4d-112.048051!16s%2Fg%2F11ys7sp0wd!19sChIJNx_K5Xv7KocR7qbxODpV2lc?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/down-range-landscaping-llc/,generated/down-range-landscaping-llc/index.html,https://is.gd/2VBTkN,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Maricopa AZ,landscaper,Saguaro Landscaping & Designs LLC,saguaro-landscaping-designs-llc,(602) 469-2046,,,,"40433 W Novak Ln, Maricopa, AZ 85138",Maricopa,AZ,https://www.google.com/maps/place/Saguaro+Landscaping+%26+Designs+LLC/data=!4m7!3m6!1s0x872afb06c61f72ef:0xfec5ece9bd027c21!8m2!3d33.0691646!4d-112.0020627!16s%2Fg%2F11mwy1wc0n!19sChIJ73Ifxgb7KocRIXwCvensxf4?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/saguaro-landscaping-designs-llc/,generated/saguaro-landscaping-designs-llc/index.html,https://is.gd/yd9fD7,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Maricopa AZ,landscaper,C&G Landscaping LLC,c-g-landscaping-llc,(520) 450-2461,,,,,Maricopa,AZ,https://www.google.com/maps/place/C%26G+Landscaping+LLC/data=!4m7!3m6!1s0x6b98670742da87db:0xf224c6c247cd3083!8m2!3d32.932742!4d-111.7695969!16s%2Fg%2F11x8znsw0g!19sChIJ24faQgdnmGsRgzDNR8LGJPI?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/c-g-landscaping-llc/,generated/c-g-landscaping-llc/index.html,https://is.gd/BBMauv,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Maricopa AZ,landscaper,Squared Away Landscaping Llc,squared-away-landscaping-llc,(480) 603-6757,,,,"36410 W Mediterranean Way, Maricopa, AZ 85138",Maricopa,AZ,https://www.google.com/maps/place/Squared+Away+Landscaping+Llc/data=!4m7!3m6!1s0x872afbd67d0532c7:0x882923b2c7d1d699!8m2!3d33.0379999!4d-111.958847!16s%2Fg%2F11w32f9sw_!19sChIJxzIFfdb7KocRmdbRx7IjKYg?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/squared-away-landscaping-llc/,generated/squared-away-landscaping-llc/index.html,https://is.gd/N6vpcV,new,,Scraped from Google Maps detail page.
google_maps,water heater repair in Maricopa AZ,water_heater_repair,McLaughlin Air Conditioning and Heating Repair Maricopa AZ,mclaughlin-air-conditioning-and-heating-repair-maricopa-az,(520) 213-5021,,,,,Maricopa,AZ,https://www.google.com/maps/place/McLaughlin+Air+Conditioning+and+Heating+Repair+Maricopa+AZ/data=!4m7!3m6!1s0x872aee523cd4473d:0xc2766f17fbe4e49d!8m2!3d32.974969!4d-112.095896!16s%2Fg%2F11bwg36809!19sChIJPUfUPFLuKocRneTk-xdvdsI?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/mclaughlin-air-conditioning-and-heating-repair-maricopa-az/,generated/mclaughlin-air-conditioning-and-heating-repair-maricopa-az/index.html,https://is.gd/cc3iO6,new,,Scraped from Google Maps detail page.
google_maps,water heater repair in Maricopa AZ,water_heater_repair,Absolute Air Conditioning and Plumbing,absolute-air-conditioning-and-plumbing,(480) 620-3133,,,,,Maricopa,AZ,https://www.google.com/maps/place/Absolute+Air+Conditioning+and+Plumbing/data=!4m7!3m6!1s0x872ae52cdab8e657:0x53638d1cfbc911b0!8m2!3d33.4363185!4d-112.0210995!16s%2Fg%2F1tf9ywrg!19sChIJV-a42izlKocRsBHJ-xyNY1M?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/absolute-air-conditioning-and-plumbing/,generated/absolute-air-conditioning-and-plumbing/index.html,https://is.gd/f9dgu0,new,,Scraped from Google Maps detail page.
google_maps,plumber in Mesa AZ,plumber,Affordable Plumber AZ LLC,affordable-plumber-az-llc,(480) 702-6165,,,,"127 W Juanita Ave, Mesa, AZ 85210",Mesa,AZ,https://www.google.com/maps/place/Affordable+Plumber+AZ+LLC/data=!4m7!3m6!1s0x872ba7af01c06301:0x84b8b00f147e8802!8m2!3d33.381843!4d-111.8349441!16s%2Fg%2F11jmyz_wbs!19sChIJAWPAAa-nK4cRAoh-FA-wuIQ?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/affordable-plumber-az-llc/,generated/affordable-plumber-az-llc/index.html,https://is.gd/4UvPGl,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Mesa AZ,landscaper,C & A Landscapes,c-a-landscapes,(480) 343-0312,,,,,Mesa,AZ,https://www.google.com/maps/place/C+%26+A+Landscapes/data=!4m7!3m6!1s0x872ba73d50909d8f:0x380e5999e89deb61!8m2!3d33.5327396!4d-111.9173586!16s%2Fg%2F11gnpp_pyb!19sChIJj52QUD2nK4cRYeud6JlZDjg?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/c-a-landscapes/,generated/c-a-landscapes/index.html,https://is.gd/Vnz3Zj,new,,Scraped from Google Maps detail page.
google_maps,plumber in Nogales AZ,plumber,7/24 AFFORDABLE PLUMBING,7-24-affordable-plumbing,(520) 223-2911,,,,"626 N Morley Ave, Nogales, AZ 85621",Nogales,AZ,https://www.google.com/maps/place/7%2F24+AFFORDABLE+PLUMBING/data=!4m7!3m6!1s0x86d6ad138cb40b79:0xc5184cb95c7ed830!8m2!3d31.3433529!4d-110.9311557!16s%2Fg%2F1hc1yl0d5!19sChIJeQu0jBOt1oYRMNh-XLlMGMU?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/7-24-affordable-plumbing/,generated/7-24-affordable-plumbing/index.html,https://is.gd/Rw9ChF,new,,Scraped from Google Maps detail page.
google_maps,plumber in Nogales AZ,plumber,Frias Plumbing Services - Plumbers,frias-plumbing-services-plumbers,(520) 999-3337,,,,"720 N Grand Ave, Nogales, AZ 85621",Nogales,AZ,https://www.google.com/maps/place/Frias+Plumbing+Services+-+Plumbers/data=!4m7!3m6!1s0x86d670e1f2d15c8b:0x99b702a896d23a3d!8m2!3d31.3452198!4d-110.9308018!16s%2Fg%2F11cm_prfnj!19sChIJi1zR8uFw1oYRPTrSlqgCt5k?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,https://pineapplestocks.github.io/business/generated/frias-plumbing-services-plumbers/,generated/frias-plumbing-services-plumbers/index.html,https://is.gd/44UZve,new,,Scraped from Google Maps detail page.
